Nome;Número de Mensagens;Stickers;Imagens;Áudios
Bruno;2434;684;157;0
Palavra;Frequência
porno;1
hehehe;1
antiga;1
8;1
favela;1
respeitar;1
desligar;1
palavra;1
definição;1
tristeza;1
quadrados;1
@alg_dist;1
prova?;1
mano.;1
poder;1
rizzi,;1
dentrão?;1
felizpussy;1
pea;1
brutal;1
bateria;1
treme;1
bruto;1
nervosa;1
último;1
deles;1
it!;1
fritarem;1
emocionando;1
julia;1
mattias?;1
seguiu;1
importa;1
come,;1
contanto;1
gaste;1
consumiu;1
milton;1
quero,;1
filho;1
steve;1
harris;1
escutando;1
help;1
matlab;1
turnê;1
poo;1
disfarçado,;1
caiu;1
conto;1
engenharia;1
software;1
fundo;1
tomava;1
surra;1
rocky,;1
dentrão;1
cala;1
cookie?;1
grupo:;1
firma;1
pika;1
agents;1
mission;1
execute;1
cuban;1
leader;1
fidel;1
castro,;1
bay;1
pigs.;1
1969,;1
colorized;1
69;1
sindrome;1
tourette;1
numbers,;1
mason.;1
what;1
mean?;1
pendar;1
feia;1
fome;1
alg;1
distribuídos;1
liberou;1
rushar;1
prédio;1
número;1
ap;1
morte;1
define;1
adivinha;1
entendeu;1
eleição;1
líder;1
futuro;1
2?;1
explica;1
juro;1
esperar;1
prova.;1
maromba;1
apanhar;1
sentido;1
nós;1
vamos;1
tora;1
cu,;1
porém;1
iremos;1
fazê-lo;1
p2?;1
rs;1
recuperar;1
p2;1
taplp?;1
acontecendo?;1
decepção;1
mansão;1
foster;1
cagada,;1
arque;1
consequências;1
has;1
wares,;1
have;1
coin;1
sabor;1
churros;1
here;1
go;1
cabelo;1
note;1
spotify-dl;1
german;1
soldiers;1
entertaining;1
themselves;1
after;1
found;1
guitar;1
an;1
old;1
house.;1
france,;1
1943;1
colorised;1
sorocaba;1
terminar,;1
conhecer;1
mais?;1
pisam;1
uva;1
vinho?;1
padrãozinha;1
bonita;1
neynas;1
chega;1
"o;1
bebê";1
reclama;1
faz:;1
respeitar,;1
ok?;1
shokk"?;1
doendo";1
mijar;1
descendência;1
judeu;1
hein,;1
ofender;1
hackers;1
trying;1
alter;1
presidential;1
election;1
data;1
nsa;1
servers;1
during;1
days;1
voting.;1
vladivostok,;1
2016;1
scary;1
skeleton;1
andando;1
mobilete.;1
segurei,;1
mandei;1
o:;1
mobileteee;1
desista;1
30/100;1
dó;1
separa;1
então.;1
comparado;1
depilo;1
1997;1
banidos;1
mandam;1
r;1
b;1
m;1
h;1
omp?;1
soltar;1
enunciado;1
balanced,;1
things;1
should;1
professores;1
chamou;1
🥰🤭;1
levam;1
sério;1
shokk;1
leozinho?;1
19:57];1
pablo:;1
"the;1
shadow;1
colossus";1
remake;1
confirmed!;1
print;1
flattered;1
gift;1
khajiit,;1
traveler;1
made;1
out;1
moon;1
sugar;1
will;1
better;1
abandonaram;1
pescando;1
segura;1
destruir;1
macbook;1
interrompendo;1
explicação;1
observações;1
inuteis;1
br;1
tirar;1
contexto;1
hahahaha;1
08:45];1
natham:;1
stalkeando;1
x;1
mata;1
querendo;1
ego;1
gostabe;1
e*;1
burro,;1
cabrón?;1
hables;1
asi;1
furar;1
mule;1
kick;1
ajudar;1
aprenderem;1
discutindo;1
briga;1
fuca;1
gritando;1
rindo;1
eaperando;1
paulo.;1
passando;1
usp;1
gritou;1
laboooca;1
fudendo;1
begins;1
china;1
carteira?;1
carregando;1
power;1
bank;1
sugando;1
puxa;1
powerbank;1
pay;1
win;1
momento;1
suvaco?;1
volante?;1
fosse;1
pesado;1
gta;1
gelo;1
morr;1
sad;1
ginecologista;1
parecendo;1
bar;1
especialista;1
tira;1
conclusões;1
isso??;1
hauahauahauahauahauahauahauahw;1
clip;1
hauahauahuahauaa;1
ad;1
curte;1
dxvk;1
liso;1
ctz;1
wine;1
cagado;1
proton;1
agurnta;1
roubada;1
desculpe;1
cois;1
fazer.;1
empurrando;1
barriga;1
