Nome;Número de Mensagens;Stickers;Imagens;Áudios
Choco;6207;308;210;18
Palavra;Frequência
passo;3
dont;3
my;3
it;3
you;3
zaina;3
amigo,;3
pelas;3
chapado;3
marcou;3
retorno;3
sai;3
lso;3
gelado;3
bonita;3
quanto;3
fast;3
food;3
rizzia;3
prima;3
assembleia;3
game;3
aprendi;3
ban;3
esqueceu;2
enfim;2
morrer;2
casal;2
roles;2
sorocaba?;2
gordo;2
raiz;2
video;2
abrir;2
xips;2
roxo;2
@5515981246169;2
curado;2
crime;2
banho;2
chinelo;2
7h15min;2
acorda*;2
acham;2
web;2
faria;2
sobre;2
química;2
atras;2
chances;2
doi;2
duvido;2
2000;2
duvida;2
es,;2
também?;2
largou;2
mancada;2
mina.;2
é;2
deixa;2
saí;2
fechou;2
integra;2
tusca;2
quarto;2
banir;2
consegui;2
preferia;2
natham?*;2
@5511982133308;2
@5515991449204;2
@5512996320280;2
mc,;2
vegano;2
ficado;2
fechado;2
apaguei;2
bota;2
incomodado;2
tretar;2
farpar;2
escolhe;2
sentindo;2
acaba;2
conheço;2
show;2
presidente;2
nd,;2
ajudei;2
mac;2
fuder;2
chupa;2
dirige;2
clube;2
prédio;2
andar;2
lkkk;2
rola;2
natham,;2
machista;2
ajudem;2
celular;2
perseguindo;2
cola;2
realmente;2
assim,;2
bêbado;2
tira;2
colocou;2
giovanni;2
tua;2
mesa;2
maltrato;2
open;2
14;2
pariu;2
ler;2
rodinha;2
beijou;2
bater;2
conseguia;2
roda;2
pietra;2
contei;2
simas;2
olhou;2
dou;2
cabeça;2
beijar;2
mito;2
7;2
fritando;2
arranjar;2
joga;2
boy;2
cs;2
all;2
bexiga;2
mandado;2
kkkkkk;2
virei;2
ela,;2
possivel;2
poder;2
post,;2
garden;2
(rua;2
antônio;2
rodrigues;2
claro;2
sobrinho,;2
230,;2
sp):;2
https://foursquare.com/v/52378f8a498e41bcc2122dac;2
pais;2
vazar;2
anime;2
meteu;2
ótimo;2
esses;2
menino;2
convite;2
foge;2
mete;2
leitinho;2
cota;2
caiu;2
copa;2
gol;2
lucas;2
sei,;2
vício;2
rei;2
sticker;2
caveira;2
trocou;2
letícia,;2
meu,;2
eu,;2
niver;2
topo;2
@5511973104437;2
@5519999986064;2
sorocaba;2
recusa;2
bugou;2
gera;2
gentileza;2
pegasse;2
teria;2
seria;2
conseguiu;2
acordou;2
4;2
empresa;2
inferno;2
pv;2
fizer;2
chamava;2
pr;2
penis;2
levou;2
pros;2
safe;2
chateado;2
gostoso;2
rosto;2
comia;2
seguir;2
correr;2
gasta;2
entendendo;2
contrário;2
ligando;2
desse;2
oi;2
matéria;2
vizinho;2
arma;2
passar;2
avisa;2
açúcar;2
erva;2
p;2
neri;2
lanche;2
8;2
fiscal;2
pique;2
responde;2
out;2
caminho;2
pura;2
arrumando;2
vidro;2
opção;2
maluco;2
curti;2
fase;2
dia,;2
primos;2
coração;2
delas;2
17h30min;2
bus;2
call;2
arial;2
11;2
pede;2
tamo;2
es;2
salvo;2
aluno;2
externo;2
shot;2
mínimo;2
virar;2
perigoso;2
começa;2
insônia;2
set;2
às;2
21;2
shopping;2
seus;2
alterar;2
acabado;2
day;2
abada;2
morava;2
peru;2
hino;2
goleiro;2
shapado;2
cássio;2
paulo,;2
~15h/16h*;2
próxima;2
queriam;2
mercado;2
vender;2
safado;2
mala;2
ca;2
presença;2
rua;2
dormindo;2
fim;2
obrigado;2
anda;2
kroc;2
hamburgers;2
rosa;2
época;2
aqueles;2
estudava;2
tenso;2
14h;2
saio;2
ganhando;2
gada;2
tavam;2
alguma;2
mestiça;2
comendo;2
abóbora;2
mostrar;2
aba;2
gado*;2
aqui,;2
sozinho;2
chamei;2
chorar;2
único;2
ouvido;2
dele,;2
colocado;2
soltar;2
nisso;2
meme;2
deixar;2
encontrei;2
😍;2
pedido;2
veio;2
la,;2
estilo;2
caso;2
tiltar;2
marcelo;2
forte;2
merecia;2
falso;2
fazia;2
016;2
chácara,;2
hot;2
criança;2
frase;2
patada;2
derivadas;2
calc;2
g.r;2
vc,;2
bola;2
música;2
betador;2
fazem;2
comentando;2
sorte;2
recebeu;2
oca;2
comparecer;2
pastel;2
*nao;2
web*;2
chuteira;2
postava;2
ordem;2
salva;2
ingresso;2
40;2
chacara;2
felipe;2
fluxo;2
resolve;2
mataram;2
programação;2
pdf;2
😍😍;2
vez";2
😎;2
fesra;2
triplo,;2
calendário;2
gay;2
loira;2
escroto;2
podia;2
reclama;2
amigas;2
moo;2
linda;2
cabelo;2
direito;2
chance;2
abre;2
respondi;2
racista;2
know;2
didn't;2
how;2
write;2
english;2
im;2
today,;2
that;2
heart;2
look;2
fuck;2
try;2
sahudy;2
bilhete;2
anthem;2
gimper;2
smart;2
backtraking;2
anos;2
créditos;2
pe;2
portal;2
deixando;2
carai;2
like;2
daria;2
hetero;2
clipe;2
twerk;2
define;2
mack;2
vira;2
maconheiro;2
meia;2
bagunça;2
sepa;2
man;2
☺☺;2
aberto;2
azeitona;2
farmácia;2
babosa;2
vape;2
meus;2
lacre;2
stories;2
convas;2
pata;2
partir;2
numa;2
corajoso;2
subject;2
janta;2
mundial;2
foca;2
❤❤;2
god;2
céu;2
juntos;2
acabou;2
estava;2
gadando;2
morro;2
gigante;2
volto;2
odeio;2
forever;2
node;2
17h;2
5min;2
rep;2
parabens;2
!!!;2
f1;2
grafos;2
ultimo;2
todos;2
odeia;2
dp;2
alg2;2
votar;2
leticia;2
musica;2
jogos;2
fileira;2
chover;2
última;2
:(;2
coreia;2
roubado;2
nutri;2
gordurosa;2
rachar;2
bebo;2
disney;2
careca;2
beta;2
portaria;2
configurações;2
ferimentos;2
felicidade;2
19;1
24;1
mesmas;1
erro;1
está;1
américa;1
ham;1
morreu;1
furioso;1
sobrar;1
toma;1
aquilo;1
acerta;1
dieta;1
2,;1
caii;1
notoba;1
capacidade;1
máxima;1
estância?;1
imaginar;1
péssimo;1
ficando;1
piano;1
basicamente;1
nós;1
compartilhava;1
galera;1
tá?;1
acompanho;1
pátio;1
joão;1
sa;1
blusa;1
frii;1
abraço;1
dae;1
gastando;1
acordo;1
chego;1
workshop:;1
transformando;1
html;1
aplicação;1
react;1
le;1
marcações;1
fazer?;1
inscrevi;1
entenda;1
workshop;1
sentou;1
gaa;1
gat;1
gadei,;1
assediador;1
isso?;1
espalhar;1
tanta;1
sensato;1
gostou;1
lei;1
acabar;1
outri;1
pararam;1
amiguinho;1
100;1
horas?;1
yeda;1
trampos;1
mancada?*;1
es/bd;1
milou;1
esconder;1
aberto,;1
privado;1
cosu;1
praticamente;1
diretorgia,;1
pronto;1
estacionar;1
@5511948317237;1
@5515997975283;1
liga;1
tv;1
tocando;1
evidências;1
oferecer;1
colabora;1
aposto;1
sendo;1
abria;1
saia;1
voltarem,;1
seguinte;1
oitro;1
solução;1
desfazer;1
gostaria;1
levado;1
toy,;1
dcd;1
põe;1
revoltado;1
livre;1
inspiradora;1
impedir;1
potencial;1
persistência;1
conquistar;1
retribui,;1
blz;1
capitalista,;1
adaptar;1
fechar;1
k;1
crianças;1
câncer,;1
rum;1
lá,;1
batatop;1
praça;1
campolim;1
dildo;1
ignora;1
ajudar,;1
atribuído;1
enquanto;1
roubar;1
tesla;1
excluido;1
sumido;1
multa;1
pqp;1
:);1
piroconas;1
completar;1
rachando;1
174;1
176;1
simba;1
avisou;1
bixete;1
eduarda;1
raspa;1
canela;1
rolê,;1
faustão,;1
dream;1
back;1
leão;1
tara;1
entenderam;1
><;1
poderia;1
amanhã*;1
zuado;1
mentalidade;1
atirando;1
mano;1
entendido;1
share,;1
acontecido;1
contando;1
aconselhado;1
fato;1
versão;1
contou;1
precisava;1
opem;1
consta;1
fé;1
falam;1
chapou;1
ideias;1
priest;1
alem;1
copiar;1
cantada;1
opção:;1
silenciar;1
m;1
terminar;1
demorou;1
deslocadasso;1
parecia;1
epa;1
012;1
arranjou;1
peso;1
grrrrrerrre;1
susto;1
lucas,;1
cumprimentar;1
mirey;1
puxa;1
pacarai;1
focando;1
sabendo;1
apontou;1
lembrei;1
jailson;1
gi,;1
mds;1
né,natham;1
problemas;1
selinjo;1
mãos;1
esqueci;1
giao;1
thibs;1
ana,;1
giao,;1
carina,;1
sanado;1
vontads;1
dado;1
parede,;1
deixei;1
parca...;1
próxima,;1
recusando;1
merda,;1
bloquiei;1
parca;1
falou:;1
contigo";1
pegava;1
kit;1
andressa;1
obtive;1
vc";1
encorajou;1
alvo,;1
canal;1
brabo:;1
logo;1
ana;1
dou,;1
prazer;1
🥰🥰;1
escoria;1
@5516997052636,;1
escória;1
piscou;1
>>>>>>>>;1
antigamente;1
discorda;1
cs*;1
perguntado;1
aquela;1
carina;1
mkkk;1
fiquei:;1
"como;1
bexiga?";1
escada;1
leo,;1
errou;1
camiseta;1
roubou...;1
bateu;1
festa,;1
brigada;1
thaina;1
manja;1
mexer;1
publicar;1
redimensionar;1
horizontal;1
vertical;1
daí,;1
sentido,;1
recebendo;1
apareço;1
fundo;1
acabaram;1
começou,;1
pensei;1
tamben;1
percebi;1
9.9;1
compila;1
jojo;1
animes;1
facul,;1
trabalho...;1
ganho;1
postasse;1
morena;1
😭😭😭😭😭😭😭😭😭😭😭;1
coloquei;1
friend;1
ponta;1
cadeira;1
fifa;1
moco;1
resistiu;1
método;1
metodo;1
distribuir;1
pauzudo;1
bcc?;1
recompensa;1
provou;1
brigadeironha;1
camisinha;1
imaginei;1
tsuda;1
tomava;1
bebia;1
salgado;1
bone;1
4x0;1
treinou;1
2.0*;1
masturbar;1
permitir;1
responder;1
complica;1
😡😡😡😡😡;1
skin;1
trabalhador;1
avelã;1
procurando;1
vazou;1
número?;1
destacou;1
barriga;1
"oi;1
tando;1
seu";1
guarda;1
money;1
bora;1
rodízio;1
japa;1
gemer;1
luta;1
tda;1
desmaiar;1
promete;1
comemorar;1
ante;1
neogico;1
madeira;1
panela;1
festival;1
fdp;1
alg;1
disr;1
batizado;1
tur;1
enchendo;1
uva;1
crush,;1
desista;1
vídeo;1
forças;1
serve;1
una;1
tarado;1
respondesse,;1
mentindo?;1
chifre;1
verinja;1
batido;1
vomitando;1
virose;1
almoçou;1
patelli?;1
mucar;1
fusca;1
peder;1
porno;1
alivia;1
comeu;1
ação;1
chegoi;1
18h20;1
aula,;1
sala...;1
come?;1
018;1
estela?;1
recusar;1
abuso;1
denunciar;1
mandar,;1
print;1
enacbaby;1
draizio;1
faculs;1
grêmio;1
brasil;1
2x0;1
penaltis;1
bebe;1
refil;1
ações;1
sociais;1
português;1
educação;1
física;1
comunidade;1
estou;1
acontecendo;1
térreo;1
condomínio;1
moro;1
dizem;1
excluem;1
amiguinhos;1
reclamar;1
dirigir;1
tb;1
pong;1
rato;1
condicionamento;1
físico;1
estressante;1
zuando;1
paz;1
pão;1
semanas;1
vencidos;1
geladeira;1
pabll;1
rotina;1
aumenta;1
22cm;1
pao;1
noite*;1
boi,;1
toyota...;1
correndo;1
pabli;1
andando;1
tempo?;1
map;1
30min,;1
liba-paraiso(3km);1
15min;1
frescura;1
tentaaaaaaa;1
arrisca;1
petisca;1
forma,;1
besteira;1
brisando;1
olhando;1
cair;1
definição;1
olhar;1
matava;1
prefiro;1
contar;1
aproves;1
hein?;1
arrependido;1
10h20min;1
acordei;1
5h25;1
despertador;1
aaaaaaaaaaaaaaaaaaaaaaq;1
mão;1
purw;1
merecendo;1
leve;1
alvo;1
quatro;1
feira;1
greve;1
busao;1
parabéns!!!!;1
cbloiro;1
chegamos;1
bermuda;1
pênis;1
permuta;1
ardendo;1
fervendo;1
meter;1
teu;1
c-s-composto*;1
atencao*;1
demora;1
alexandre;1
rápida;1
liberou;1
19h30*;1
araraquara;1
correspondido;1
kami;1
pain;1
alcool;1
fruta;1
gelo;1
próximo;1
ingredientes;1
relativo;1
caro,;1
comparar;1
mesmob;1
hambúrguer;1
brooks;1
23;1
julgar;1
preço;1
animal;1
vê?;1
francassio;1
marco;1
ajudo;1
dimdim;1
bancar;1
geralmente;1
acessora;1
flamengo,;1
bando;1
autista;1
kami?;1
quantos;1
lavar;1
preguiça;1
catvao;1
inteira;1
zerar;1
bebidas;1
grau;1
voka;1
delírio;1
tropical;1
limao;1
perfeitinha;1
bater,;1
ae;1
histórias;1
uso;1
baguio;1
thiago;1
trab1;1
trabson;1
fuib;1
70,;1
80;1
esplanada;1
nba;1
sp,;1
reais;1
sussa;1
diferença;1
seguindo;1
aceitei;1
segue;1
devia;1
cafeteria;1
conceitual;1
apaixonou;1
sanca;1
tocaram;1
pantanal;1
tocar;1
requisito;1
dados;1
okok;1
s2;1
zoa;1
caras,;1
somos;1
resto;1
funk;1
compartilho;1
aprender;1
pública;1
secreta;1
mandeib;1
lixocenter;1
intenção;1
romance;1
todas;1
mamadas;1
carinho;1
liberado;1
pagar;1
overleaf;1
latex;1
legalmente?;1
teremos;1
enrolando;1
acabando;1
sabiam;1
medico;1
falece;1
id;1
repassar;1
estado;1
calculado;1
tal;1
fornecem;1
calculo;1
site;1
cremesp;1
inativo;1
rap;1
acustico;1
acustica*;1
bd>>>>>>>>>;1
soltou;1
recorde;1
participar;1
morre;1
foram;1
queimando;1
marca;1
guerreiro;1
inscrever;1
excluiu;1
publicação;1
entra;1
direita;1
balalaika;1
gosto,;1
álcool;1
trocar;1
dark;1
room;1
confunde;1
abusar;1
primeiras;1
tema;1
22:00;1
–;1
sáb,;1
abr;1
06:00;1
brt;1
caeps;1
https://www.facebook.com/events/2455169294772476/?ti=wa;1
recebe;1
ganham;1
fui,;1
pirata;1
blue;1
barman,;1
tomei;1
shots;1
separado;1
lgbt;1
tirasse;1
f;1
adesivo;1
dão;1
par;1
souber;1
negócios;1
congela;1
farmando;1
coin;1
meow;1
parada;1
aproveitar;1
acabar,;1
brócolis;1
estragou;1
carne;1
julio;1
aproveito;1
(eu,;1
drauzio);1
vilão;1
pantera;1
negra;1
olho;1
atacar;1
jesus;1
técnico;1
sujeia;1
avistar;1
😜;1
add;1
dividam;1
rappu;1
bmw;1
app;1
app,;1
utilizar;1
estranho;1
curtindo;1
hard;1
errou,;1
conversei;1
metidinhi;1
falado,;1
combinado;1
inicial;1
gritei;1
lembre;1
cutuca;1
açai;1
partiram;1
16h30min;1
acorda;1
saíram;1
sara;1
viesse;1
entrando;1
morrendo;1
chão;1
palpites;1
skt;1
fofin,;1
viado;1
fingindo;1
cama;1
provo;1
gay";1
vire;1
metidinho;1
producoxas;1
*nela*;1
enche;1
fidelidade;1
grandinho;1
burger;1
marmita;1
consideram;1
salve;1
armário;1
diária;1
visto;1
35;1
precisando;1
brisas;1
michael;1
fumava;1
maços;1
tentou;1
adesivos;1
nicotina;1
desmaiou;1
hospital;1
seloco;1
binário;1
voz;1
mirinha;1
whatever;1
bodo,;1
eh?;1
corpão;1
fibrar;1
manter;1
aberta;1
12h;1
colocando;1
roupa;1
lousa,;1
visse;1
demorar;1
farpas;1
sistema;1
linear,;1
classificar;1
resolver;1
dúvida,;1
confio...;1
mandava;1
ginasta;1
korea;1
br;1
gata,;1
veredito;1
disseram;1
2.0;1
dr;1
puré;1
cheddar?";1
purê;1
apresentação;1
caga;1
boca";1
prestando;1
completo;1
bloqueia;1
user;1
blazer;1
carente;1
fodase;1
chamo;1
dai,;1
esforçar;1
arrombado;1
adiciona;1
cria;1
coloca;1
paradas;1
esquisitas;1
reparar,;1
largaram;1
sentei;1
teste;1
gotta;1
point;1
yakut;1
atrasados;1
ultrapassou;1
quesito;1
espaço;1
aqui?;1
impede;1
motivo;1
dráuzio,;1
viajando;1
maionese;1
achando;1
chato,;1
assunto?*;1
solteiros(;1
paranoia;1
aconteceria;1
ajudasse;1
processo;1
precisam;1
ambos;1
solteiros;1
lógica;1
quebra;1
argumento;1
brunão;1
aguentou;1
caio...;1
desafio;1
marcando;1
modo;1
ahegao;1
registrado;1
fetiches;1
ouvir;1
cafetao;1
vive;1
x5;1
vista,;1
ganhei;1
interior;1
espadas;1
dadora;1
faltando;1
reembolso;1
reembolso,;1
feijão?;1
arroz,;1
estabelecimento;1
pequeno;1
30;1
comido;1
reclamei;1
analisar;1
camisa;1
morrey;1
luz;1
acesa;1
vingar;1
sujo;1
sofisticado;1
td,;1
feelinga;1
trouxa;1
momento;1
testw;1
incrível;1
levar,;1
combinar;1
namoradas;1
harem;1
letícia;1
vintage;1
club;1
mês;1
paga;1
rosas;1
mentir;1
formando;1
queloide;1
tirava;1
furava;1
pratico;1
estudo;1
aniversário;1
bondinho;1
👀👀;1
voice;1
chat;1
jus;1
clima;1
muito;1
continuar;1
toque,;1
nível;1
favoritado,;1
elevem;1
vivo;1
torcer;1
amistoso;1
geografia;1
tapas;1
cara,;1
merecidos;1
falhe;1
miseravelmente;1
confia;1
mereceu;1
tapa;1
tapas*;1
fa;1
acredita;1
descobrir;1
docs;1
enviei;1
abril;1
kevin;1
refazer;1
trabalho;1
jogo...;1
jogue;1
família;1
pensaram;1
caio,;1
encontrarem;1
falarem;1
(caio),;1
grosso;1
pinto;1
ontem,;1
sorey;1
manja,;1
joguinho;1
meninininhas;1
2017;1
,;1
sobra;1
reparar;1
cantina,;1
tio;1
ouço;1
latindo;1
atacados;1
possível;1
minha,;1
diferente;1
sanca,;1
passava;1
bccc;1
turmas;1
parciais/séries;1
sequências;1
p1;1
parciais;1
sequências,;1
perguntar;1
prod;1
devem;1
antigas;1
estudei;1
através;1
criamos;1
/quit;1
famoso;1
irmãos;1
berti?;1
marlene*;1
fogo;1
xingar;1
*ela*,;1
original;1
ronald;1
turismo;1
natalie;1
jon;1
vlogs;1
andam;1
bixao;1
decisão;1
fantástico;1
foras;1
falaram;1
ultima;1
calmo;1
gado,;1
post;1
reagindo;1
mc?;1
representante;1
beijo*;1
terminal;1
derreter;1
plantão?;1
reunião;1
botaram;1
hj,;1
burguer;1
bugado;1
desconto;1
restaurantes;1
bugande;1
columbia;1
satisfazer;1
sexualmente,;1
prazeroso;1
ocorrido;1
va;1
terreo;1
cheiro;1
postou;1
comunicado;1
disseram,;1
podem;1
controlando;1
aps;1
esqueçam;1
choice;1
yours;1
corrente;1
apertada;1
issob;1
folgada,;1
larga;1
reviver;1
posts;1
cortou;1
curtiu;1
desenhar;1
ne?;1
operação;1
ocorreu;1
amei;1
bronha;1
perfil;1
buguei;1
mfg;1
afogar;1
magoas;1
grupo?*;1
bloqueando;1
😡😡😡😡😡😡😡😡😡😡😡😡;1
😡😡😡😡😡😡😡😡😡;1
farpa;1
d+;1
miar;1
proposta;1
cal1;1
opiniao;1
kitar;1
stimo;1
alvos;1
escapar;1
terceiro;1
choro;1
proxima;1
fugir;1
matar*;1
cnh;1
cherosa;1
toca;1
ferida;1
aluga;1
óculos;1
descendente;1
oportunidade;1
pedem;1
ordenam;1
"filho;1
ambev";1
assunto*;1
mata;1
•;1
pages;1
document;1
redes,;1
gaal,;1
so,;1
resolveu;1
ganhadores;1
resolvera;1
recorri;1
pedro;1
programacao;1
linear;1
usa;1
funções;1
